SMILES,measurement_type,measurement_value,Kinase_name
NC(=O)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.34,JAK1
FC(F)(F)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.72,JAK2
FC(F)(F)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.6,JAK1
FC(F)(F)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.2,TYK2
FC(F)(F)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.11,JAK3
Clc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.82,JAK2
Clc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.92,JAK1
Clc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.68,TYK2
Clc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.15,JAK3
Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.85,JAK2
Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.57,JAK1
Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7,TYK2
Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.27,JAK3
FC(F)C(F)(F)Oc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.28,JAK2
FC(F)C(F)(F)Oc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.3,JAK1
FC(F)C(F)(F)Oc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.24,JAK3
FC(F)(F)Oc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.39,JAK2
FC(F)(F)Oc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.27,JAK1
FC(F)(F)Oc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.51,JAK3
FC(F)Oc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.07,JAK2
FC(F)Oc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.89,JAK1
FC(F)Oc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.21,JAK3
N#CCOc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.72,JAK2
N#CCOc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.62,JAK1
OCCOc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.15,JAK2
OCCOc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.08,JAK1
FC(F)(F)Sc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.49,JAK2
FC(F)(F)Sc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.34,JAK1
FC(F)(F)Sc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.66,JAK3
c1cn(-c2ccc(CN3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)cc2)cn1,pIC50,7.05,JAK2
c1cn(-c2ccc(CN3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)cc2)cn1,pIC50,7.74,JAK1
N#Cc1ccc(CN2CCCC(c3nnn4cnc5[nH]ccc5c34)C2)cc1,pIC50,6.25,JAK2
N#Cc1ccc(CN2CCCC(c3nnn4cnc5[nH]ccc5c34)C2)cc1,pIC50,7.21,JAK1
N#Cc1ccc(CN2CCCC(c3nnn4cnc5[nH]ccc5c34)C2)cc1,pIC50,6.06,TYK2
O=c1[nH]cnc2[nH]c(-c3ccnc(C=Cc4ccc(CN5CCOCC5)cc4)c3)cc12,pIC50,6.51,JAK3
O=C(Nc1nc2n(n1)C(c1ccc(CN3CCS(=O)(=O)CC3)cc1)C=CC2)C1CC1,pIC50,6.04,JAK2
O=C(Nc1nc2n(n1)C(c1ccc(CN3CCS(=O)(=O)CC3)cc1)C=CC2)C1CC1,pIC50,6.44,JAK1
O=C(Nc1nc2n(n1)C(c1ccc(CN3CCS(=O)(=O)CC3)cc1)C=CC2)C1CC1,pIC50,6.04,TYK2
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(CN4CCS(=O)(=O)CC4)cc3)n2)cc1,pIC50,7.28,JAK2
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(CN4CCS(=O)(=O)CC4)cc3)n2)cc1,pIC50,6.44,JAK1
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(CN4CCS(=O)(=O)CC4)cc3)n2)cc1,pIC50,6.44,JAK3
N#Cc1ccc(CNC(=O)C2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.33,JAK2
N#Cc1ccc(CNC(=O)C2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.1,JAK1
N#Cc1ccc(CNC(=O)C2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.27,TYK2
O=C(NCc1ccc(F)cc1)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.26,JAK2
O=C(NCc1ccc(F)cc1)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.05,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccc(C#N)cc2)CC1,pIC50,6.07,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccc(C#N)cc2)CC1,pIC50,7.64,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccc(Cl)cc2)CC1,pIC50,8.7,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccc(Cl)cc2)CC1,pIC50,10,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccc(F)cc2)CC1,pIC50,8.05,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccc(F)cc2)CC1,pIC50,9.7,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccc(O)cc2)CC1,pIC50,6.12,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccc(O)cc2)CC1,pIC50,7.8,JAK1
N#Cc1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.41,JAK2
N#Cc1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.39,JAK1
N#Cc1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.06,TYK2
N#Cc1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.42,JAK3
FC(F)(F)c1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.37,JAK2
FC(F)(F)c1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.37,JAK1
FC(F)(F)c1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.34,TYK2
FC(F)(F)c1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.4,JAK3
Clc1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.35,JAK2
Clc1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.27,JAK1
Clc1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.96,TYK2
Clc1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.28,JAK3
Fc1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.38,JAK2
Fc1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.15,JAK1
Fc1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.92,TYK2
Fc1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.25,JAK3
N#Cc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.23,JAK2
N#Cc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.12,JAK1
N#Cc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.23,TYK2
N#Cc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.51,JAK3
FC(F)(F)c1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.59,JAK2
FC(F)(F)c1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.48,JAK1
FC(F)(F)c1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.59,TYK2
FC(F)(F)c1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.52,JAK3
Clc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.55,JAK2
Clc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.54,JAK1
Clc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.55,TYK2
Clc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.7,JAK3
Fc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.64,JAK2
Fc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.59,JAK1
Fc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.64,TYK2
Fc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.66,JAK3
FC(F)(F)Oc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.31,JAK2
FC(F)(F)Oc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.25,JAK1
FC(F)(F)Oc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.31,TYK2
FC(F)(F)Oc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.29,JAK3
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccc(C(F)(F)F)cc3)cc2)n1,pIC50,8.15,JAK2
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccc(C(F)(F)F)cc3)cc2)n1,pIC50,8.7,JAK1
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccc(Cl)cc3)cc2)n1,pIC50,8.4,JAK2
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccc(Cl)cc3)cc2)n1,pIC50,9,JAK1
OCc1ccc(-c2nnn3cnc4[nH]ccc4c23)cc1,pIC50,7.41,JAK2
OCc1ccc(-c2nnn3cnc4[nH]ccc4c23)cc1,pIC50,7.55,JAK1
OCc1ccc(-c2nnn3cnc4[nH]ccc4c23)cc1,pIC50,6.89,TYK2
OCc1ccc(-c2nnn3cnc4[nH]ccc4c23)cc1,pIC50,6.3,JAK3
O=S(=O)(CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(F)cc1,pIC50,7.8,JAK2
O=S(=O)(CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(F)cc1,pIC50,8.27,JAK1
O=S(=O)(CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(F)cc1,pIC50,6.47,TYK2
O=S(=O)(CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(F)cc1,pIC50,6.13,JAK3
N#CCC1(C2C=C(C(N)=O)C(Nc3ccc(F)cc3)=N2)CCC(NC2CCOCC2)CC1,pIC50,6.89,JAK2
N#CCC1(C2C=C(C(N)=O)C(Nc3ccc(F)cc3)=N2)CCC(NC2CCOCC2)CC1,pIC50,8.7,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(Nc2ccc(O)cc2)CC1,pIC50,8.52,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(Nc2ccc(O)cc2)CC1,pIC50,9.3,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(Nc2ccc(Cl)cc2)CC1,pIC50,8.52,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(Nc2ccc(Cl)cc2)CC1,pIC50,10.22,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(Nc2ccc(F)cc2)CC1,pIC50,8.05,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(Nc2ccc(F)cc2)CC1,pIC50,9.7,JAK1
Clc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.6,JAK2
Clc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.59,JAK1
Clc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.12,TYK2
Fc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.49,JAK2
Fc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.27,JAK1
Fc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.89,TYK2
Fc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.59,JAK3
Clc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.72,JAK2
Clc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.47,JAK1
Fc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.35,JAK2
Fc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.03,JAK1
Fc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.33,TYK2
Fc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.62,JAK3
c1cc2c(ncn3nnc(C4CCC(CNc5ccc(N6CCOCC6)cc5)CC4)c23)[nH]1,pIC50,7.46,JAK2
c1cc2c(ncn3nnc(C4CCC(CNc5ccc(N6CCOCC6)cc5)CC4)c23)[nH]1,pIC50,7.82,JAK1
c1cc2c(ncn3nnc(C4CCC(CNc5ccc(N6CCOCC6)cc5)CC4)c23)[nH]1,pIC50,6.89,TYK2
FC(F)(F)Oc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.37,JAK2
FC(F)(F)Oc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.02,JAK1
FC(F)(F)Oc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.06,TYK2
O=S(=O)(c1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1)C(F)(F)F,pIC50,6.59,JAK2
O=S(=O)(c1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1)C(F)(F)F,pIC50,7.47,JAK1
O=S(=O)(c1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1)C(F)(F)F,pIC50,6.34,TYK2
N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,7.18,JAK2
N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,8.05,JAK1
N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc(N3CCOCC3)cc2)n1,pIC50,7.37,JAK2
N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc(N3CCOCC3)cc2)n1,pIC50,7.89,JAK1
N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,pIC50,7.12,JAK2
N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,pIC50,7.96,JAK1
N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)F)cc2)n1,pIC50,7.89,JAK2
N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)F)cc2)n1,pIC50,8.7,JAK1
N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc(S(N)(=O)=O)cc2)n1,pIC50,8,JAK2
N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc(S(N)(=O)=O)cc2)n1,pIC50,9,JAK1
N#CCC(C1CCN(C(=O)OC2COC2)CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,6.06,JAK2
N#CCC(C1CCN(C(=O)OC2COC2)CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,7.28,JAK1
N#CCC(C1CCN(C(=O)OCC(F)(F)F)CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,6.37,JAK2
N#CCC(C1CCN(C(=O)OCC(F)(F)F)CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,8.15,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(=O)CC1,pIC50,7.41,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(=O)CC1,pIC50,8.22,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(N)CC1,pIC50,7.48,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(N)CC1,pIC50,9,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)CCC(N2CC(F)C2)CC1,pIC50,8.7,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)CCC(N2CC(F)C2)CC1,pIC50,10.05,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(N2CC(F)C2)CC1,pIC50,6.67,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(N2CC(F)C2)CC1,pIC50,7.74,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(N2CC(F)C2)CC1,pIC50,9,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(N2CC(F)C2)CC1,pIC50,10.1,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(N2CCC(F)(F)CC2)CC1,pIC50,8.05,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(N2CCC(F)(F)CC2)CC1,pIC50,9.7,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(N2CCC(F)(F)CC2)CC1,pIC50,8.7,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(N2CCC(F)(F)CC2)CC1,pIC50,10,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(N2CCC(O)CC2)CC1,pIC50,6.56,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(N2CCC(O)CC2)CC1,pIC50,8.1,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(N2CCC(O)CC2)CC1,pIC50,7.85,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(N2CCC(O)CC2)CC1,pIC50,9.52,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(N2CCC2)CC1,pIC50,6.49,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(N2CCC2)CC1,pIC50,7.85,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(NC2CCCCC2)CC1,pIC50,7.32,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(NC2CCCCC2)CC1,pIC50,9.3,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)C(F)F)cc3)n2)CCC(NC2CCCCC2)CC1,pIC50,7.49,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)C(F)F)cc3)n2)CCC(NC2CCCCC2)CC1,pIC50,9.7,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(NC2CCOCC2)CC1,pIC50,8.3,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(NC2CCOCC2)CC1,pIC50,10.1,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(NCC(F)(F)F)CC1,pIC50,7.51,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(NCC(F)(F)F)CC1,pIC50,9,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(NCC(F)(F)F)CC1,pIC50,9.7,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(NCC(F)(F)F)CC1,pIC50,10.7,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(NCC(F)F)CC1,pIC50,7.89,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(NCC(F)F)CC1,pIC50,9.15,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(NCC(F)F)CC1,pIC50,8.52,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(NCC(F)F)CC1,pIC50,10.4,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(NCC2CC2)CC1,pIC50,6.18,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(NCC2CC2)CC1,pIC50,8.05,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(NCCF)CC1,pIC50,6.88,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(NCCF)CC1,pIC50,8.1,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(NCCO)CC1,pIC50,6.01,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(NCCO)CC1,pIC50,7.16,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(Nc2cc(F)ccc2F)CC1,pIC50,8.22,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(Nc2cc(F)ccc2F)CC1,pIC50,10,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(Nc2ccc(F)c(F)c2)CC1,pIC50,7.52,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(Nc2ccc(F)c(F)c2)CC1,pIC50,9.1,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(Nc2ccc(Cl)cc2)CC1,pIC50,7.7,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(Nc2ccc(Cl)cc2)CC1,pIC50,9.22,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(Nc2ccc(F)cc2)CC1,pIC50,8,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(Nc2ccc(F)cc2)CC1,pIC50,9.52,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(n2cc(C3CC3)nn2)CC1,pIC50,6.71,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(n2cc(C3CC3)nn2)CC1,pIC50,7.8,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC2(CC1)OCCO2,pIC50,7.32,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC2(CC1)OCCO2,pIC50,8.15,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(C(=O)CC(F)(F)F)CC1,pIC50,8.3,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(C(=O)CC(F)(F)F)CC1,pIC50,10,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(C(=O)OC(CF)CF)CC1,pIC50,8.3,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(C(=O)OC(CF)CF)CC1,pIC50,9.52,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(C(=O)OC2CCC2)CC1,pIC50,7.48,JAK2
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(C(=O)OC2CCC2)CC1,pIC50,9.05,JAK1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(C(=O)OC2CCCOC2)CC1,pIC50,6.92,JAK2
